TIME,Aircraft.state.pos_ENU[0],Aircraft.state.pos_ENU[1],Aircraft.state.pos_ENU[2],Aircraft.state.pos_mag,Aircraft.state.vel_ENU[0],Aircraft.state.vel_ENU[1],Aircraft.state.vel_ENU[2],Aircraft.state.vel_mag,Aircraft.state.acc_ENU[0],Aircraft.state.acc_ENU[1],Aircraft.state.acc_ENU[2],Aircraft.state.acc_mag,Aircraft.forces.lift_ENU[0],Aircraft.forces.lift_ENU[1],Aircraft.forces.lift_ENU[2],Aircraft.forces.lift_mag,Aircraft.forces.weight_ENU[0],Aircraft.forces.weight_ENU[1],Aircraft.forces.weight_ENU[2],Aircraft.forces.weight_mag,Aircraft.forces.drag_ENU[0],Aircraft.forces.drag_ENU[1],Aircraft.forces.drag_ENU[2],Aircraft.forces.drag_mag,Aircraft.forces.thrust_ENU[0],Aircraft.forces.thrust_ENU[1],Aircraft.forces.thrust_ENU[2],Aircraft.forces.thrust_mag,Aircraft.forces.net_force_ENU[0],Aircraft.forces.net_force_ENU[1],Aircraft.forces.net_force_ENU[2],Aircraft.forces.net_force_mag,Atmosphere.rho
8978.0,1897148.19214,0.0,2265.17471367,1897149.54443,167.448789173,0.0,-0.976898036851,167.451638765,-0.00813906914488,0.0,-4.27425427263e-05,0.00813918137592,0.0,0.0,342547.582618,342547.582618,0.0,0.0,-343350.0,343350.0,-137284.86742,-0.0,800.92139295,819.861810279,137000,0,0,137000,-284.867420071,0.0,-1.49598899542,0,0.980480231263
8980.0,1897483.05716,0.0,2263.22074663,1897484.40688,167.432511034,0.0,-0.976983521936,167.435361403,-0.00813741103298,0.0,-4.27235830841e-05,0.00813752318732,0.0,0.0,342547.43566,342547.43566,0.0,0.0,-343350.0,343350.0,-137284.809386,-0.0,801.069014338,819.941172345,137000,0,0,137000,-284.809386154,0.0,-1.49532540794,0,0.980670468479
8982.0,1897817.88963,0.0,2261.26660869,1897819.23679,167.416236212,0.0,-0.977068969102,167.419087356,-0.00813575313191,0.0,-4.27046232624e-05,0.00813586520957,0.0,0.0,342547.288721,342547.288721,0.0,0.0,-343350.0,343350.0,-137284.75136,-0.0,801.216617451,820.020533645,137000,0,0,137000,-284.751359617,0.0,-1.49466181418,0,0.980860722342
8984.0,1898152.68956,0.0,2259.31229994,1898154.03415,167.399964706,0.0,-0.977154378349,167.402816626,-0.0081340954418,0.0,-4.26856632727e-05,0.00813420744278,0.0,0.0,342547.1418,342547.1418,0.0,0.0,-343350.0,343350.0,-137284.69334,-0.0,801.364202278,820.099894176,137000,0,0,137000,-284.693340463,0.0,-1.49399821454,0,0.981050992845
8986.0,1898487.45695,0.0,2257.35782044,1898488.79899,167.383696515,0.0,-0.977239749675,167.38654921,-0.0081324379628,0.0,-4.26667031217e-05,0.00813254988711,0.0,0.0,342546.994897,342546.994897,0.0,0.0,-343350.0,343350.0,-137284.635329,-0.0,801.511768805,820.179253935,137000,0,0,137000,-284.635328698,0.0,-1.49333460926,0,0.98124127998
8988.0,1898822.19182,0.0,2255.40317027,1898823.53129,167.367431639,0.0,-0.977325083082,167.37028511,-0.00813078069502,0.0,-4.26477428176e-05,0.00813089254267,0.0,0.0,342546.848012,342546.848012,0.0,0.0,-343350.0,343350.0,-137284.577324,-0.0,801.65931702,820.25861292,137000,0,0,137000,-284.577324326,0.0,-1.49267099862,0,0.98143158374
8990.0,1899156.89416,0.0,2253.44834951,1899158.23107,167.351170078,0.0,-0.977410378567,167.354024324,-0.00812912363861,0.0,-4.26287823573e-05,0.00812923540961,0.0,0.0,342546.701146,342546.701146,0.0,0.0,-343350.0,343350.0,-137284.519327,-0.0,801.806846912,820.337971127,137000,0,0,137000,-284.519327351,0.0,-1.49200738251,0,0.981621904117
8992.0,1899491.56398,0.0,2251.49335824,1899492.89834,167.334911831,0.0,-0.977495636132,167.337766852,-0.0081274667937,0.0,-4.26098217572e-05,0.00812757848806,0.0,0.0,342546.554298,342546.554298,0.0,0.0,-343350.0,343350.0,-137284.461338,-0.0,801.954358468,820.417328554,137000,0,0,137000,-284.461337779,0.0,-1.4913437615,0,0.981812241105
8994.0,1899826.20129,0.0,2249.53819653,1899827.53311,167.318656897,0.0,-0.977580855775,167.321512694,-0.00812581016042,0.0,-4.25908610191e-05,0.00812592177815,0.0,0.0,342546.407468,342546.407468,0.0,0.0,-343350.0,343350.0,-137284.403356,-0.0,802.101851676,820.496685197,137000,0,0,137000,-284.403355615,0.0,-1.49068013567,0,0.982002594695
8996.0,1900160.8061,0.0,2247.58286445,1900162.13537,167.302405277,0.0,-0.977666037497,167.305261849,-0.00812415373891,0.0,-4.25719001513e-05,0.00812426528002,0.0,0.0,342546.260657,342546.260657,0.0,0.0,-343350.0,343350.0,-137284.345381,-0.0,802.249326524,820.576041055,137000,0,0,137000,-284.345380862,0.0,-1.4900165053,0,0.98219296488
8998.0,1900495.37842,0.0,2245.62736209,1900496.70514,167.286156969,0.0,-0.977751181298,167.289014316,-0.0081224975293,0.0,-4.25529391605e-05,0.0081226089938,0.0,0.0,342546.113864,342546.113864,0.0,0.0,-343350.0,343350.0,-137284.287414,-0.0,802.396782998,820.655396124,137000,0,0,137000,-284.287413526,0.0,-1.48935287062,0,0.982383351654
9000.0,1900829.91824,0.0,2243.67168952,1900831.24242,167.269911974,0.0,-0.977836287176,167.272770096,-0.00812084153173,0.0,-4.25339780515e-05,0.00812095291963,0.0,0.0,342545.96709,342545.96709,0.0,0.0,-343350.0,343350.0,-137284.229454,-0.0,802.544221088,820.734750401,137000,0,0,137000,-284.229453611,0.0,-1.4886892318,0,0.982573755008
9002.0,1901164.42558,0.0,2241.71584681,1901165.74722,167.253670291,0.0,-0.977921355132,167.256529188,-0.00811918574633,0.0,-4.25150168295e-05,0.00811929705763,0.0,0.0,342545.820334,342545.820334,0.0,0.0,-343350.0,343350.0,-137284.171501,-0.0,802.691640781,820.814103883,137000,0,0,137000,-284.171501121,0.0,-1.48802558903,0,0.982764174935
9004.0,1901498.90045,0.0,2239.75983404,1901500.21954,167.23743192,0.0,-0.978006385166,167.240291591,-0.00811753017323,0.0,-4.24960555026e-05,0.00811764140794,0.0,0.0,342545.673596,342545.673596,0.0,0.0,-343350.0,343350.0,-137284.113556,-0.0,802.839042065,820.893456569,137000,0,0,137000,-284.113556063,0.0,-1.48736194259,0,0.982954611428
9006.0,1901833.34284,0.0,2237.80365128,1901834.6594,167.221196859,0.0,-0.978091377277,167.224057306,-0.00811587481256,0.0,-4.24770940777e-05,0.0081159859707,0.0,0.0,342545.526877,342545.526877,0.0,0.0,-343350.0,343350.0,-137284.055618,-0.0,802.986424927,820.972808454,137000,0,0,137000,-284.05561844,0.0,-1.48669829272,0,0.98314506448
9008.0,1902167.75277,0.0,2235.84729862,1902169.0668,167.20496511,0.0,-0.978176331465,167.207826331,-0.00811421966446,0.0,-4.24581325663e-05,0.00811433074604,0.0,0.0,342545.380176,342545.380176,0.0,0.0,-343350.0,343350.0,-137283.997688,-0.0,803.133789356,821.052159536,137000,0,0,137000,-283.997688256,0.0,-1.48603463982,0,0.983335534082
9010.0,1902502.13024,0.0,2233.89077612,1902503.44174,167.18873667,0.0,-0.97826124773,167.191598666,-0.00811256472906,0.0,-4.24391709684e-05,0.00811267573408,0.0,0.0,342545.233494,342545.233494,0.0,0.0,-343350.0,343350.0,-137283.939766,-0.0,803.281135339,821.131509812,137000,0,0,137000,-283.939765517,0.0,-1.48537098389,0,0.983526020228
9012.0,1902836.47527,0.0,2231.93408387,1902837.78424,167.172511541,0.0,-0.978346126072,167.175374311,-0.00811091000649,0.0,-4.2420209289e-05,0.00811102093497,0.0,0.0,342545.08683,342545.08683,0.0,0.0,-343350.0,343350.0,-137283.88185,-0.0,803.428462864,821.210859279,137000,0,0,137000,-283.881850227,0.0,-1.48470732511,0,0.98371652291
9014.0,1903170.78785,0.0,2229.97722194,1903172.0943,167.156289721,0.0,-0.978430966491,167.159153265,-0.00810925549688,0.0,-4.24012475381e-05,0.00810936634883,0.0,0.0,342544.940184,342544.940184,0.0,0.0,-343350.0,343350.0,-137283.823942,-0.0,803.575771919,821.290207935,137000,0,0,137000,-283.823942391,0.0,-1.48404366383,0,0.983907042122
9016.0,1903505.06799,0.0,2228.0201904,1903506.37192,167.14007121,0.0,-0.978515768986,167.142935529,-0.00810760120038,0.0,-4.23822857223e-05,0.0081077119758,0.0,0.0,342544.793558,342544.793558,0.0,0.0,-343350.0,343350.0,-137283.766042,-0.0,803.723062492,821.369555777,137000,0,0,137000,-283.766042013,0.0,-1.48338000028,0,0.984097577854
9018.0,1903839.3157,0.0,2226.06298933,1903840.61711,167.123856007,0.0,-0.978600533557,167.1267211,-0.00810594711711,0.0,-4.23633238484e-05,0.00810605781601,0.0,0.0,342544.646949,342544.646949,0.0,0.0,-343350.0,343350.0,-137283.708149,-0.0,803.870334571,821.448902801,137000,0,0,137000,-283.708149099,0.0,-1.48271633469,0,0.984288130101
9020.0,1904173.53099,0.0,2224.10561881,1904174.82988,167.107644113,0.0,-0.978685260205,167.11050998,-0.00810429324719,0.0,-4.23443619195e-05,0.00810440386959,0.0,0.0,342544.500359,342544.500359,0.0,0.0,-343350.0,343350.0,-137283.650264,-0.0,804.017588143,821.528249005,137000,0,0,137000,-283.650263652,0.0,-1.48205266718,0,0.984478698855
9022.0,1904507.71386,0.0,2222.14807891,1904509.01024,167.091435527,0.0,-0.978769948929,167.094302168,-0.00810263959078,0.0,-4.23253999491e-05,0.00810275013668,0.0,0.0,342544.353788,342544.353788,0.0,0.0,-343350.0,343350.0,-137283.592386,-0.0,804.164823198,821.607594387,137000,0,0,137000,-283.592385677,0.0,-1.48138899822,0,0.984669284107
9024.0,1904841.86432,0.0,2220.19036972,1904843.15819,167.075230247,0.0,-0.978854599729,167.078097663,-0.00810098614798,0.0,-4.23064379338e-05,0.0081010966174,0.0,0.0,342544.207235,342544.207235,0.0,0.0,-343350.0,343350.0,-137283.534515,-0.0,804.312039721,821.686938943,137000,0,0,137000,-283.534515179,0.0,-1.48072532768,0,0.984859885852
9026.0,1905175.98238,0.0,2218.23249129,1905177.27374,167.059028275,0.0,-0.978939212604,167.061896464,-0.00809933291895,0.0,-4.22874758885e-05,0.0080994433119,0.0,0.0,342544.060701,342544.060701,0.0,0.0,-343350.0,343350.0,-137283.476652,-0.0,804.459237702,821.76628267,137000,0,0,137000,-283.476652163,0.0,-1.4800616561,0,0.985050504082
9028.0,1905510.06804,0.0,2216.27444371,1905511.3569,167.042829609,0.0,-0.979023787556,167.045698572,-0.00809767990381,0.0,-4.22685138166e-05,0.00809779022029,0.0,0.0,342543.914185,342543.914185,0.0,0.0,-343350.0,343350.0,-137283.418797,-0.0,804.606417129,821.845625566,137000,0,0,137000,-283.418796633,0.0,-1.47939798358,0,0.985241138788
9030.0,1905844.1213,0.0,2214.31622707,1905845.40766,167.026634249,0.0,-0.979108324584,167.029503986,-0.00809602710269,0.0,-4.22495517231e-05,0.00809613734271,0.0,0.0,342543.767688,342543.767688,0.0,0.0,-343350.0,343350.0,-137283.360949,-0.0,804.753577988,821.924967628,137000,0,0,137000,-283.360948594,0.0,-1.47873431031,0,0.985431789964
9032.0,1906178.14219,0.0,2212.35784142,1906179.42605,167.010442195,0.0,-0.979192823687,167.013312705,-0.00809437451572,0.0,-4.22305896196e-05,0.0080944846793,0.0,0.0,342543.621209,342543.621209,0.0,0.0,-343350.0,343350.0,-137283.303108,-0.0,804.900720269,822.004308853,137000,0,0,137000,-283.30310805,0.0,-1.47807063669,0,0.985622457603
9034.0,1906512.1307,0.0,2210.39928685,1906513.41206,166.994253446,0.0,-0.979277284867,166.99712473,-0.00809272214304,0.0,-4.22116275045e-05,0.00809283223018,0.0,0.0,342543.474749,342543.474749,0.0,0.0,-343350.0,343350.0,-137283.245275,-0.0,805.04784396,822.083649239,137000,0,0,137000,-283.245275006,0.0,-1.47740696266,0,0.985813141697
9036.0,1906846.08683,0.0,2208.44056343,1906847.3657,166.978068002,0.0,-0.979361708122,166.980940059,-0.00809106998477,0.0,-4.21926653877e-05,0.00809117999549,0.0,0.0,342543.328308,342543.328308,0.0,0.0,-343350.0,343350.0,-137283.187449,-0.0,805.194949047,822.162988782,137000,0,0,137000,-283.187449467,0.0,-1.47674328857,0,0.986003842238
9038.0,1907180.0106,0.0,2206.48167125,1907181.28698,166.961885862,0.0,-0.979446093452,166.964758693,-0.00808941804105,0.0,-4.2173703276e-05,0.00808952797536,0.0,0.0,342543.181885,342543.181885,0.0,0.0,-343350.0,343350.0,-137283.129631,-0.0,805.34203552,822.242327479,137000,0,0,137000,-283.129631437,0.0,-1.47607961466,0,0.98619455922
9040.0,1907513.90202,0.0,2204.52261036,1907515.17591,166.945707026,0.0,-0.979530440859,166.94858063,-0.00808776631201,0.0,-4.21547411791e-05,0.00808787616991,0.0,0.0,342543.035481,342543.035481,0.0,0.0,-343350.0,343350.0,-137283.071821,-0.0,805.489103367,822.321665328,137000,0,0,137000,-283.07182092,0.0,-1.47541594127,0,0.986385292634
9042.0,1907847.76108,0.0,2202.56338086,1907849.03248,166.929531493,0.0,-0.979614750341,166.93240587,-0.00808611479777,0.0,-4.21357790973e-05,0.00808622457929,0.0,0.0,342542.889095,342542.889095,0.0,0.0,-343350.0,343350.0,-137283.014018,-0.0,805.636152574,822.401002326,137000,0,0,137000,-283.014017922,0.0,-1.4747522684,0,0.986576042474
9044.0,1908181.5878,0.0,2200.60398282,1908182.85672,166.913359264,0.0,-0.979699021899,166.916234414,-0.00808446349848,0.0,-4.21168170437e-05,0.00808457320361,0.0,0.0,342542.742728,342542.742728,0.0,0.0,-343350.0,343350.0,-137282.956222,-0.0,805.783183131,822.48033847,137000,0,0,137000,-282.956222447,0.0,-1.47408859653,0,0.986766808732
9046.0,1908515.38218,0.0,2198.64441631,1908516.64862,166.897190337,0.0,-0.979783255534,166.90006626,-0.00808281241426,0.0,-4.20978550167e-05,0.00808292204301,0.0,0.0,342542.59638,342542.59638,0.0,0.0,-343350.0,343350.0,-137282.898434,-0.0,805.930195025,822.559673758,137000,0,0,137000,-282.898434499,0.0,-1.47342492559,0,0.986957591401
9048.0,1908849.14423,0.0,2196.68468141,1908850.40819,166.881024712,0.0,-0.979867451244,166.883901408,-0.00808116154523,0.0,-4.20788930313e-05,0.00808127109763,0.0,0.0,342542.45005,342542.45005,0.0,0.0,-343350.0,343350.0,-137282.840654,-0.0,806.077188245,822.639008186,137000,0,0,137000,-282.840654083,0.0,-1.4727612561,0,0.987148390473
9050.0,1909182.87395,0.0,2194.72477819,1909184.13544,166.864862389,0.0,-0.97995160903,166.867739858,-0.00807951089154,0.0,-4.20599310908e-05,0.00807962036758,0.0,0.0,342542.30374,342542.30374,0.0,0.0,-343350.0,343350.0,-137282.782881,-0.0,806.224162778,822.718341752,137000,0,0,137000,-282.782881204,0.0,-1.47209758818,0,0.987339205941
9052.0,1909516.57136,0.0,2192.76470673,1909517.83037,166.848703367,0.0,-0.980035728892,166.851581609,-0.00807786045331,0.0,-4.20409691969e-05,0.00807796985301,0.0,0.0,342542.157447,342542.157447,0.0,0.0,-343350.0,343350.0,-137282.725116,-0.0,806.371118613,822.797674453,137000,0,0,137000,-282.725115866,0.0,-1.47143392189,0,0.987530037797
9054.0,1909850.23646,0.0,2190.80446711,1909851.493,166.832547646,0.0,-0.98011981083,166.83542666,-0.00807621023067,0.0,-4.20220073612e-05,0.00807631955404,0.0,0.0,342542.011174,342542.011174,0.0,0.0,-343350.0,343350.0,-137282.667358,-0.0,806.518055738,822.877006286,137000,0,0,137000,-282.667358073,0.0,-1.47077025764,0,0.987720886035
9056.0,1910183.86925,0.0,2188.8440594,1910185.12332,166.816395226,0.0,-0.980203854845,166.819275012,-0.00807456022375,0.0,-4.20030455903e-05,0.00807466947081,0.0,0.0,342541.864919,342541.864919,0.0,0.0,-343350.0,343350.0,-137282.609608,-0.0,806.66497414,822.956337248,137000,0,0,137000,-282.609607831,0.0,-1.47010659566,0,0.987911750647
9058.0,1910517.46974,0.0,2186.88348368,1910518.72135,166.800246105,0.0,-0.980287860936,166.803126664,-0.00807291043268,0.0,-4.19840838877e-05,0.00807301960343,0.0,0.0,342541.718683,342541.718683,0.0,0.0,-343350.0,343350.0,-137282.551865,-0.0,806.811873808,823.035667337,137000,0,0,137000,-282.551865144,0.0,-1.46944293607,0,0.988102631624
9060.0,1910851.03794,0.0,2184.92274002,1910852.28709,166.784100284,0.0,-0.980371829104,166.786981616,-0.00807126085759,0.0,-4.19651222598e-05,0.00807136995205,0.0,0.0,342541.572466,342541.572466,0.0,0.0,-343350.0,343350.0,-137282.49413,-0.0,806.95875473,823.114996549,137000,0,0,137000,-282.494130016,0.0,-1.46877927909,0,0.988293528961
9062.0,1911184.57386,0.0,2182.9618285,1911185.82055,166.767957763,0.0,-0.980455759348,166.770839867,-0.00806961149862,0.0,-4.19461607135e-05,0.00806972051679,0.0,0.0,342541.426267,342541.426267,0.0,0.0,-343350.0,343350.0,-137282.436402,-0.0,807.105616894,823.194324883,137000,0,0,137000,-282.436402452,0.0,-1.46811562497,0,0.98848444265
9064.0,1911518.07749,0.0,2181.0007492,1911519.32173,166.75181854,0.0,-0.98053965167,166.754701416,-0.00806796235588,0.0,-4.19271992569e-05,0.00806807129778,0.0,0.0,342541.280088,342541.280088,0.0,0.0,-343350.0,343350.0,-137282.378682,-0.0,807.252460289,823.273652334,137000,0,0,137000,-282.378682456,0.0,-1.46745197399,0,0.988675372683
9066.0,1911851.54886,0.0,2179.03950218,1911852.79064,166.735682615,0.0,-0.980623506068,166.738566263,-0.00806631342952,0.0,-4.19082378969e-05,0.00806642229514,0.0,0.0,342541.133927,342541.133927,0.0,0.0,-343350.0,343350.0,-137282.32097,-0.0,807.399284902,823.352978901,137000,0,0,137000,-282.320970033,0.0,-1.46678832639,0,0.988866319052
9068.0,1912184.98796,0.0,2177.07808754,1912186.22729,166.719549988,0.0,-0.980707322544,166.722434408,-0.00806466471965,0.0,-4.18892766366e-05,0.00806477350902,0.0,0.0,342540.987785,342540.987785,0.0,0.0,-343350.0,343350.0,-137282.263265,-0.0,807.546090721,823.43230458,137000,0,0,137000,-282.263265188,0.0,-1.46612468228,0,0.989057281751
9070.0,1912518.3948,0.0,2175.11650534,1912519.63168,166.703420659,0.0,-0.980791101097,166.706305851,-0.00806301622641,0.0,-4.18703154877e-05,0.00806312493954,0.0,0.0,342540.841661,342540.841661,0.0,0.0,-343350.0,343350.0,-137282.205568,-0.0,807.692877735,823.511629369,137000,0,0,137000,-282.205567924,0.0,-1.46546104207,0,0.989248260772
9072.0,1912851.76939,0.0,2173.15475565,1912853.00383,166.687294626,0.0,-0.980874841728,166.69018059,-0.00806136794993,0.0,-4.18513544536e-05,0.00806147658683,0.0,0.0,342540.695557,342540.695557,0.0,0.0,-343350.0,343350.0,-137282.147878,-0.0,807.839645932,823.590953265,137000,0,0,137000,-282.147878247,0.0,-1.46479740588,0,0.989439256108
9074.0,1913185.11173,0.0,2171.19283856,1913186.34373,166.67117189,0.0,-0.980958544437,166.674058626,-0.00805971989033,0.0,-4.18323935359e-05,0.00805982845101,0.0,0.0,342540.549471,342540.549471,0.0,0.0,-343350.0,343350.0,-137282.090196,-0.0,807.986395301,823.670276264,137000,0,0,137000,-282.090196162,0.0,-1.46413377376,0,0.989630267752
9076.0,1913518.42184,0.0,2169.23075415,1913519.65139,166.65505245,0.0,-0.981042209224,166.657939958,-0.00805807204775,0.0,-4.18134327462e-05,0.00805818053222,0.0,0.0,342540.403404,342540.403404,0.0,0.0,-343350.0,343350.0,-137282.032522,-0.0,808.133125828,823.749598366,137000,0,0,137000,-282.032521671,0.0,-1.46347014612,0,0.989821295695
9078.0,1913851.69971,0.0,2167.26850247,1913852.92683,166.638936306,0.0,-0.98112583609,166.641824586,-0.00805642442231,0.0,-4.17944720846e-05,0.00805653283059,0.0,0.0,342540.257356,342540.257356,0.0,0.0,-343350.0,343350.0,-137281.974855,-0.0,808.279837503,823.828919565,137000,0,0,137000,-281.974854781,0.0,-1.46280652296,0,0.99001233993
9080.0,1914184.94536,0.0,2165.30608362,1914186.17004,166.622823458,0.0,-0.981209425034,166.625712508,-0.00805477701414,0.0,-4.17755115694e-05,0.00805488534623,0.0,0.0,342540.111327,342540.111327,0.0,0.0,-343350.0,343350.0,-137281.917195,-0.0,808.426530314,823.908239861,137000,0,0,137000,-281.917195495,0.0,-1.46214290493,0,0.990203400451
9082.0,1914518.15878,0.0,2163.34349767,1914519.38104,166.606713903,0.0,-0.981292976057,166.609603726,-0.00805312982338,0.0,-4.17565511972e-05,0.00805323807929,0.0,0.0,342539.965316,342539.965316,0.0,0.0,-343350.0,343350.0,-137281.859544,-0.0,808.573204249,823.987559249,137000,0,0,137000,-281.859543818,0.0,-1.4614792919,0,0.99039447725
9084.0,1914851.34,0.0,2161.38074469,1914852.55982,166.590607644,0.0,-0.98137648916,166.593498237,-0.00805148285014,0.0,-4.17375909763e-05,0.00805159102989,0.0,0.0,342539.819325,342539.819325,0.0,0.0,-343350.0,343350.0,-137281.8019,-0.0,808.719859297,824.066877727,137000,0,0,137000,-281.801899755,0.0,-1.46081568417,0,0.990585570319
9086.0,1915184.48901,0.0,2159.41782476,1915185.70641,166.574504678,0.0,-0.981459964342,166.577396043,-0.00804983609456,0.0,-4.17186309201e-05,0.00804994419816,0.0,0.0,342539.673352,342539.673352,0.0,0.0,-343350.0,343350.0,-137281.744263,-0.0,808.866495444,824.146195293,137000,0,0,137000,-281.74426331,0.0,-1.4601520822,0,0.990776679651
9088.0,1915517.60582,0.0,2157.45473796,1915518.82079,166.558405006,0.0,-0.981543401603,166.561297142,-0.00804818955676,0.0,-4.16996710252e-05,0.00804829758422,0.0,0.0,342539.527399,342539.527399,0.0,0.0,-343350.0,343350.0,-137281.686634,-0.0,809.013112681,824.225511943,137000,0,0,137000,-281.686634487,0.0,-1.45948848588,0,0.990967805238
9090.0,1915850.69044,0.0,2155.49148436,1915851.90299,166.542308627,0.0,-0.981626800945,166.545201534,-0.00804654323688,0.0,-4.16807112999e-05,0.00804665118821,0.0,0.0,342539.381464,342539.381464,0.0,0.0,-343350.0,343350.0,-137281.629013,-0.0,809.159710995,824.304827675,137000,0,0,137000,-281.629013291,0.0,-1.4588248955,0,0.991158947074
9092.0,1916183.74287,0.0,2153.52806403,1916184.953,166.52621554,0.0,-0.981710162368,166.529109218,-0.00804489713504,0.0,-4.16617517576e-05,0.00804500501025,0.0,0.0,342539.235548,342539.235548,0.0,0.0,-343350.0,343350.0,-137281.5714,-0.0,809.306290374,824.384142486,137000,0,0,137000,-281.571399726,0.0,-1.45816131152,0,0.991350105151
9094.0,1916516.76312,0.0,2151.56447706,1916517.97084,166.510125746,0.0,-0.981793485872,166.513020195,-0.00804325125137,0.0,-4.16427923932e-05,0.00804335905047,0.0,0.0,342539.089651,342539.089651,0.0,0.0,-343350.0,343350.0,-137281.513794,-0.0,809.452850807,824.463456373,137000,0,0,137000,-281.513793798,0.0,-1.45749773376,0,0.991541279461
9096.0,1916849.7512,0.0,2149.60072352,1916850.9565,166.494039244,0.0,-0.981876771456,166.496934463,-0.00804160558599,0.0,-4.16238332201e-05,0.008041713309,0.0,0.0,342538.943774,342538.943774,0.0,0.0,-343350.0,343350.0,-137281.456196,-0.0,809.599392281,824.542769334,137000,0,0,137000,-281.45619551,0.0,-1.4568341627,0,0.991732469997
9098.0,1917182.70711,0.0,2147.63680348,1917183.91001,166.477956032,0.0,-0.981960019123,166.480852023,-0.00803996013903,0.0,-4.16048742482e-05,0.00804006778596,0.0,0.0,342538.797915,342538.797915,0.0,0.0,-343350.0,343350.0,-137281.398605,-0.0,809.745914786,824.622081365,137000,0,0,137000,-281.398604866,0.0,-1.45617059869,0,0.991923676752
9100.0,1917515.63086,0.0,2145.67271702,1917516.83135,166.461876112,0.0,-0.982043228871,166.464772873,-0.00803831491063,0.0,-4.15859154725e-05,0.00803842248148,0.0,0.0,342538.652075,342538.652075,0.0,0.0,-343350.0,343350.0,-137281.341022,-0.0,809.89241831,824.701392464,137000,0,0,137000,-281.341021872,0.0,-1.45550704154,0,0.992114899719
9102.0,1917848.52246,0.0,2143.70846422,1917849.72054,166.445799482,0.0,-0.982126400702,166.448697014,-0.0080366699009,0.0,-4.15669569097e-05,0.00803677739569,0.0,0.0,342538.506254,342538.506254,0.0,0.0,-343350.0,343350.0,-137281.283447,-0.0,810.038902841,824.780702628,137000,0,0,137000,-281.283446531,0.0,-1.45484349184,0,0.992306138889
9104.0,1918181.38191,0.0,2141.74404515,1918182.57759,166.429726143,0.0,-0.982209534616,166.432624444,-0.00803502510998,0.0,-4.15479985631e-05,0.00803513252872,0.0,0.0,342538.360452,342538.360452,0.0,0.0,-343350.0,343350.0,-137281.225879,-0.0,810.185368367,824.860011854,137000,0,0,137000,-281.225878849,0.0,-1.45417994971,0,0.992497394256
9106.0,1918514.20922,0.0,2139.77945989,1918515.40251,166.413656092,0.0,-0.982292630613,166.416555165,-0.00803338053799,0.0,-4.15290404377e-05,0.0080334878807,0.0,0.0,342538.214669,342538.214669,0.0,0.0,-343350.0,343350.0,-137281.168319,-0.0,810.331814877,824.93932014,137000,0,0,137000,-281.16831883,0.0,-1.45351641532,0,0.992688665811
9108.0,1918847.0044,0.0,2137.81470852,1918848.19529,166.397589331,0.0,-0.982375688694,166.400489174,-0.00803173618505,0.0,-4.15100825435e-05,0.00803184345174,0.0,0.0,342538.068905,342538.068905,0.0,0.0,-343350.0,343350.0,-137281.110766,-0.0,810.478242359,825.018627483,137000,0,0,137000,-281.110766477,0.0,-1.45285288902,0,0.992879953549
9110.0,1919179.76746,0.0,2135.8497911,1919180.95595,166.381525859,0.0,-0.982458708859,166.384426471,-0.00803009205131,0.0,-4.14911248821e-05,0.00803019924198,0.0,0.0,342537.92316,342537.92316,0.0,0.0,-343350.0,343350.0,-137281.053222,-0.0,810.624650801,825.097933879,137000,0,0,137000,-281.053221796,0.0,-1.45218937087,0,0.993071257461
9112.0,1919512.49839,0.0,2133.88470772,1919513.68449,166.365465675,0.0,-0.982541691109,166.368367057,-0.00802844813687,0.0,-4.14721674618e-05,0.00802855525155,0.0,0.0,342537.777434,342537.777434,0.0,0.0,-343350.0,343350.0,-137280.995685,-0.0,810.771040193,825.177239327,137000,0,0,137000,-280.995684791,0.0,-1.45152586116,0,0.99326257754
9114.0,1919845.1972,0.0,2131.91945844,1919846.38091,166.349408778,0.0,-0.982624635444,166.352310931,-0.00802680444188,0.0,-4.14532102861e-05,0.00802691148056,0.0,0.0,342537.631727,342537.631727,0.0,0.0,-343350.0,343350.0,-137280.938155,-0.0,810.917410521,825.256543823,137000,0,0,137000,-280.938155466,0.0,-1.45086236001,0,0.993453913779
9116.0,1920177.86391,0.0,2129.95404336,1920179.04524,166.33335517,0.0,-0.982707541864,166.336258092,-0.00802516096644,0.0,-4.14342533614e-05,0.00802526792915,0.0,0.0,342537.486039,342537.486039,0.0,0.0,-343350.0,343350.0,-137280.880634,-0.0,811.063761776,825.335847364,137000,0,0,137000,-280.880633826,0.0,-1.45019886765,0,0.99364526617
9118.0,1920510.49852,0.0,2127.98846254,1920511.67746,166.317304848,0.0,-0.982790410371,166.32020854,-0.0080235177107,0.0,-4.14152966979e-05,0.00802362459745,0.0,0.0,342537.340371,342537.340371,0.0,0.0,-343350.0,343350.0,-137280.82312,-0.0,811.210093944,825.415149949,137000,0,0,137000,-280.823119875,0.0,-1.44953538442,0,0.993836634706
